"word","time"
"falu","from_1201_1250"
"hál","from_1201_1250"
"személy","from_1201_1250"
"csalán","from_1201_1250"
"sajtár","from_1201_1250"
"mászik","from_1201_1250"
"bárd1","from_1201_1250"
"nyoszolya","from_1201_1250"
"tükör","from_1201_1250"
"fék","from_1201_1250"
"zöld","from_1201_1250"
"ál","from_1201_1250"
"guta","from_1201_1250"
"bajnok","from_1201_1250"
"mart","from_1201_1250"
"mankó1","from_1201_1250"
"kék","from_1201_1250"
"külso","from_1201_1250"
"apostol","from_1201_1250"
"fu","from_1201_1250"
"hölgy","from_1201_1250"
"járom","from_1201_1250"
"ártány","from_1201_1250"
"turul","from_1201_1250"
"bánya","from_1201_1250"
"csónak","from_1201_1250"
"lanka","from_1201_1250"
"szarka","from_1201_1250"
"aszú","from_1201_1250"
"bezzeg","from_1201_1250"
"gyékény","from_1201_1250"
"kedv","from_1201_1250"
"sövény","from_1201_1250"
"szo","from_1201_1250"
"torzsa","from_1201_1250"
"cseber","from_1201_1250"
"lusta","from_1201_1250"
"gogös","from_1201_1250"
"tinta","from_1201_1250"
"al","from_1201_1250"
"monostor","from_1201_1250"
"törpe","from_1201_1250"
"föl","from_1201_1250"
"zúz","from_1201_1250"
"tinó","from_1201_1250"
"-kó/-ko","from_1201_1250"
"-p2","from_1201_1250"
"kulcs","from_1201_1250"
"haraszt","from_1201_1250"
"sás","from_1201_1250"
"vész","from_1201_1250"
"kéz","from_1201_1250"
"néma","from_1201_1250"
"serény","from_1201_1250"
"holló","from_1201_1250"
"szilánk","from_1201_1250"
"hisz","from_1201_1250"
"meggy","from_1201_1250"
"jonh","from_1201_1250"
"szoba","from_1201_1250"
"csúnya","from_1201_1250"
"hab","from_1201_1250"
"görény","from_1201_1250"
"nyíl","from_1201_1250"
"hétfo","from_1201_1250"
"tomp","from_1201_1250"
"bársony","from_1201_1250"
"ács","from_1201_1250"
"gyopár","from_1201_1250"
"fondor","from_1201_1250"
"komor","from_1201_1250"
"ösvény","from_1201_1250"
"zarándok","from_1201_1250"
"karvaly","from_1201_1250"
"-ó/-o2","from_1201_1250"
"parlag","from_1201_1250"
"tábor","from_1201_1250"
"fen","from_1201_1250"
"rejt","from_1201_1250"
"kalló","from_1201_1250"
"csecs","from_1201_1250"
"tuba1","from_1201_1250"
"tuba2","from_1201_1250"
"varr","from_1201_1250"
"terem2","from_1201_1250"
"zsír","from_1201_1250"
"belso","from_1201_1250"
"-bb","from_1201_1250"
"gyertyán","from_1201_1250"
"enyv","from_1201_1250"
"öreg","from_1201_1250"
"akó","from_1201_1250"
"skarlát","from_1201_1250"
"part","from_1201_1250"
"nyereg","from_1201_1250"
"száraz","from_1201_1250"
"csorba","from_1201_1250"
"ajak","from_1201_1250"
"golyva","from_1201_1250"
"óv","from_1201_1250"
"csiperke","from_1201_1250"
"lapos","from_1201_1250"
"borsó","from_1201_1250"
"kupa","from_1201_1250"
"süldo","from_1201_1250"
"bakó","from_1201_1250"
"ordas","from_1201_1250"
"perem","from_1201_1250"
"polgár","from_1201_1250"
"nyuszt","from_1201_1250"
"serkent","from_1201_1250"
"mátka","from_1201_1250"
"menyét","from_1201_1250"
"dong","from_1201_1250"
"citera","from_1201_1250"
"sája","from_1201_1250"
"nemes","from_1201_1250"
"muhar","from_1201_1250"
"szúnyog","from_1201_1250"
"tekno","from_1201_1250"
"reng","from_1201_1250"
"viza","from_1201_1250"
"túl","from_1201_1250"
"hajlék","from_1201_1250"
"láb","from_1201_1250"
"mocsár","from_1201_1250"
"kövér","from_1201_1250"
"ázik","from_1201_1250"
"görcs","from_1201_1250"
"gyuru","from_1201_1250"
"juhar","from_1201_1250"
"buz","from_1201_1250"
"gyanú","from_1201_1250"
"mocsok","from_1201_1250"
"császár","from_1201_1250"
"keselyu","from_1201_1250"
"barlang","from_1201_1250"
"donga","from_1201_1250"
"torontál","from_1201_1250"
"dér","from_1201_1250"
"tárkony","from_1201_1250"
"ránt1","from_1201_1250"
"ránt2","from_1201_1250"
"zsúp","from_1201_1250"
"zsolozsma","from_1201_1250"
"sömör","from_1201_1250"
"szarv","from_1201_1250"
"fene","from_1201_1250"
"szarvas","from_1201_1250"
"vissza","from_1201_1250"
"tegez2","from_1201_1250"
"kap","from_1201_1250"
"kendo","from_1201_1250"
"zug","from_1201_1250"
"virág","from_1201_1250"
"piros","from_1201_1250"
"egyed","from_1201_1250"
"kamasz","from_1201_1250"
"marok","from_1201_1250"
"zsálya","from_1201_1250"
"dél","from_1201_1250"
"szita","from_1201_1250"
"bojtorján","from_1201_1250"
"remete","from_1201_1250"
"diák","from_1201_1250"
"szász","from_1201_1250"
"jegenye","from_1201_1250"
"szavatos","from_1201_1250"
"zeng","from_1201_1250"
"rege","from_1201_1250"
"zavar","from_1201_1250"
"füst","from_1201_1250"
"gálya","from_1201_1250"
"rof","from_1201_1250"
"zsidó","from_1201_1250"
"gesztenye","from_1201_1250"
"kovász","from_1201_1250"
"ér4","from_1201_1250"
"igric","from_1201_1250"
"pad","from_1201_1250"
"alföld","from_1201_1250"
"döngöl","from_1201_1250"
"perje","from_1201_1250"
"könyök","from_1201_1250"
"serke","from_1201_1250"
"böszörmény","from_1201_1250"
"fodor","from_1201_1250"
"fuz1","from_1201_1250"
"csipkebokor","from_1201_1250"
"csodör","from_1201_1250"
"fut","from_1201_1250"
"álnok","from_1201_1250"
"oszt","from_1201_1250"
"rend","from_1201_1250"
"bogáncs","from_1201_1250"
"cserép","from_1201_1250"
"tövis","from_1201_1250"
"szalonna","from_1201_1250"
"homlok","from_1201_1250"
"macska","from_1201_1250"
"fátyol","from_1201_1250"
"volegény","from_1201_1250"
"oszlop","from_1201_1250"
"tiszafa","from_1201_1250"
"ez2","from_1251_1300"
"hul","from_1251_1300"
"seped","from_1251_1300"
"alél","from_1251_1300"
"-an/-en1","from_1251_1300"
"aszik","from_1251_1300"
"-ász(ik)/-ész(ik)","from_1251_1300"
"-atik/-etik ~ - tatik/-tetik","from_1251_1300"
"avagy","from_1251_1300"
"-d3","from_1251_1300"
"-d4","from_1251_1300"
"-d5","from_1251_1300"
"én","from_1251_1300"
"eped","from_1251_1300"
"ér1","from_1251_1300"
"fárad","from_1251_1300"
"-g3","from_1251_1300"
"húz","from_1251_1300"
"igaz","from_1251_1300"
"így","from_1251_1300"
"-ik1","from_1251_1300"
"-int","from_1251_1300"
"-ki2","from_1251_1300"
"kívül","from_1251_1300"
"-l3","from_1251_1300"
"-m3","from_1251_1300"
"-m4","from_1251_1300"
"néha","from_1251_1300"
"nyújt","from_1251_1300"
"ó2","from_1251_1300"
"öklel","from_1251_1300"
"öl1","from_1251_1300"
"-r1","from_1251_1300"
"soha","from_1251_1300"
"törvény","from_1251_1300"
"-ul/-ül2","from_1251_1300"
"választ","from_1251_1300"
"válik","from_1251_1300"
"düh","from_1251_1300"
"falka","from_1251_1300"
"koboz1","from_1251_1300"
"bog","from_1251_1300"
"gödör","from_1251_1300"
"negyven","from_1251_1300"
"vadvíz","from_1251_1300"
"bárka","from_1251_1300"
"gyomor","from_1251_1300"
"pipacs","from_1251_1300"
"akad","from_1251_1300"
"liliom","from_1251_1300"
"-ály/-ély","from_1251_1300"
"kar2","from_1251_1300"
"káplán","from_1251_1300"
"dulo","from_1251_1300"
"zátony","from_1251_1300"
"kádár1","from_1251_1300"
"barna","from_1251_1300"
"csere","from_1251_1300"
"pince","from_1251_1300"
"lucfenyo","from_1251_1300"
"mázsa","from_1251_1300"
"balzsam","from_1251_1300"
"tej","from_1251_1300"
"apáca","from_1251_1300"
"fürdik","from_1251_1300"
"felso","from_1251_1300"
"sonkoly","from_1251_1300"
"ereget","from_1251_1300"
"cseresznye","from_1251_1300"
"-gat/- get","from_1251_1300"
"csepp","from_1251_1300"
"kabar","from_1251_1300"
"dörög","from_1251_1300"
"seregély","from_1251_1300"
"rekesz","from_1251_1300"
"sertés","from_1251_1300"
"fing","from_1251_1300"
"által","from_1251_1300"
"kietlen","from_1251_1300"
"tunik","from_1251_1300"
"alsó","from_1251_1300"
"csatorna","from_1251_1300"
"pók","from_1251_1300"
"pisztráng","from_1251_1300"
"dézsma","from_1251_1300"
"börtön","from_1251_1300"
"lom1","from_1251_1300"
"lom2","from_1251_1300"
"bérc","from_1251_1300"
"bölcso","from_1251_1300"
"törek","from_1251_1300"
"cso","from_1251_1300"
"bélyeg","from_1251_1300"
"keresztény","from_1251_1300"
"szán2","from_1251_1300"
"kastély","from_1251_1300"
"vápa","from_1251_1300"
"kaptár","from_1251_1300"
"vidra","from_1251_1300"
"zsellér","from_1251_1300"
"alszik","from_1251_1300"
"ás","from_1251_1300"
"veréb","from_1251_1300"
"-n ~ -ny","from_1251_1300"
"igen","from_1251_1300"
"ár1","from_1251_1300"
"istálló","from_1251_1300"
"eleség","from_1251_1300"
"romlik","from_1251_1300"
"takács","from_1251_1300"
"háló","from_1251_1300"
"kalitka","from_1251_1300"
"pagony","from_1251_1300"
"apró","from_1251_1300"
"told","from_1251_1300"
"lepel","from_1251_1300"
"avat","from_1251_1300"
"fenék","from_1251_1300"
"lék","from_1251_1300"
"ispán","from_1251_1300"
"plébánia","from_1251_1300"
"tél","from_1251_1300"
"kellemes","from_1251_1300"
"kápolna","from_1251_1300"
"meztelen","from_1251_1300"
"darab","from_1251_1300"
"torma","from_1251_1300"
"pej","from_1251_1300"
"szíj","from_1251_1300"
"váj","from_1251_1300"
"zordon","from_1251_1300"
"bátya","from_1251_1300"
"pirít","from_1251_1300"
"irt","from_1251_1300"
"csiga","from_1251_1300"
"dékán","from_1251_1300"
"gond","from_1251_1300"
"katona","from_1251_1300"
"szürke","from_1251_1300"
"kelevéz","from_1251_1300"
"kémény","from_1251_1300"
"csintalan","from_1251_1300"
"mák","from_1251_1300"
"jós","from_1251_1300"
"tép","from_1251_1300"
"korong","from_1251_1300"
"rövid","from_1251_1300"
"szöcske","from_1251_1300"
"ornagy","from_1251_1300"
"jámbor","from_1251_1300"
"méreg","from_1251_1300"
"árnyék","from_1251_1300"
"óriás","from_1251_1300"
"molnár","from_1251_1300"
"horhos","from_1251_1300"
"ágy","from_1251_1300"
"foglár","from_1251_1300"
"viola","from_1251_1300"
"hozsanna","from_1251_1300"
"lator","from_1251_1300"
"ruha","from_1251_1300"
"ének","from_1251_1300"
"hirtelen","from_1251_1300"
"kecske","from_1251_1300"
"olt1","from_1251_1300"
"hasad","from_1251_1300"
"csuklik","from_1251_1300"
"liszt","from_1251_1300"
"palota","from_1251_1300"
"fajd","from_1251_1300"
"könyv","from_1251_1300"
"csorda","from_1251_1300"
"gyenge","from_1251_1300"
"borostyán1","from_1251_1300"
"hattyú","from_1251_1300"
"szömörce","from_1251_1300"
"bagzik","from_1251_1300"
"kisded","from_1251_1300"
"daru","from_1251_1300"
"zsenge","from_1251_1300"
"-dad/-ded","from_1251_1300"
"közel","from_1251_1300"
"lugas","from_1251_1300"
"csille","from_1251_1300"
"-ka/-ke","from_1251_1300"
"koponya","from_1251_1300"
"csáklya","from_1251_1300"
"ondó","from_1251_1300"
"no2","from_1251_1300"
"cimpa","from_1251_1300"
"oroszlán","from_1251_1300"
"örmény","from_1251_1300"
"ripacs","from_1251_1300"
"kongat","from_1251_1300"
"korhol","from_1251_1300"
"morog","from_1251_1300"
"édesvíz","from_1251_1300"
"suba","from_1251_1300"
"csel","from_1251_1300"
"boglya","from_1251_1300"
"csákó","from_1251_1300"
"gyér","from_1251_1300"
"paraszt","from_1251_1300"
"torony","from_1251_1300"
"dorong","from_1251_1300"
"tulok","from_1251_1300"
"báró","from_1251_1300"
"derék","from_1251_1300"
"kopasz","from_1251_1300"
"béget","from_1251_1300"
"lét","from_1251_1300"
"bitó","from_1251_1300"
"asztal","from_1251_1300"
"hanga","from_1251_1300"
"toke","from_1251_1300"
"gereben","from_1251_1300"
"sváb","from_1251_1300"
"akar","from_1251_1300"
"cseng","from_1251_1300"
"folyik","from_1251_1300"
"idegen","from_1251_1300"
"béka","from_1251_1300"
"párkány","from_1251_1300"
"túsz","from_1251_1300"
"ón","from_1251_1300"
"strázsa","from_1251_1300"
"gombóc","from_1251_1300"
"csér","from_1251_1300"
"fazék","from_1251_1300"
"tehén","from_1251_1300"
"huta","from_1251_1300"
"prépost","from_1251_1300"
"porkoláb","from_1251_1300"
"fészek","from_1251_1300"
"tur1","from_1251_1300"
"szomszéd","from_1251_1300"
"ugar","from_1251_1300"
"elég","from_1251_1300"
"árt1","from_1251_1300"
"egész","from_1251_1300"
"ige","from_1251_1300"
"kór","from_1251_1300"
"nemz","from_1251_1300"
"száj","from_1251_1300"
"szid","from_1251_1300"
"szuk","from_1251_1300"
"tanít","from_1251_1300"
"tanú","from_1251_1300"
"vádol","from_1251_1300"
"angyal","from_1251_1300"
"hord","from_1251_1300"
"súg","from_1251_1300"
"fogoly1","from_1251_1300"
"hernyó","from_1251_1300"
"pitvar","from_1251_1300"
"ragya","from_1251_1300"
"-szeru","from_1251_1300"
"zafír","from_1251_1300"
"apród","from_1251_1300"
"cinege","from_1251_1300"
"kincs","from_1301_1350"
"özvegy","from_1301_1350"
"szirt","from_1301_1350"
"fiatal","from_1301_1350"
"pázsit","from_1301_1350"
"nyak","from_1301_1350"
"kalmár","from_1301_1350"
"kutya","from_1301_1350"
"csúcs","from_1301_1350"
"tat1","from_1301_1350"
"bíró","from_1301_1350"
"puszta","from_1301_1350"
"süveg","from_1301_1350"
"domb","from_1301_1350"
"szor","from_1301_1350"
"retesz","from_1301_1350"
"omlik","from_1301_1350"
"olaj","from_1301_1350"
"répa","from_1301_1350"
"nyakas","from_1301_1350"
"verofény","from_1301_1350"
"középút","from_1301_1350"
"ferde","from_1301_1350"
"hangya","from_1301_1350"
"kántor","from_1301_1350"
"agg","from_1301_1350"
"ajtó","from_1301_1350"
"nyaláb","from_1301_1350"
"láng","from_1301_1350"
"köszön","from_1301_1350"
"toll","from_1301_1350"
"ködmön","from_1301_1350"
"begy","from_1301_1350"
"-asz/-esz","from_1301_1350"
"jász1","from_1301_1350"
"gereblye","from_1301_1350"
"egyenlo","from_1301_1350"
"lép4","from_1301_1350"
"mento","from_1301_1350"
"kard","from_1301_1350"
"lép2","from_1301_1350"
"lép3","from_1301_1350"
"ifjú","from_1301_1350"
"vág","from_1301_1350"
"gerenda","from_1301_1350"
"gyalogút","from_1301_1350"
"tengelic","from_1301_1350"
"guba1","from_1301_1350"
"ír2","from_1301_1350"
"csupor","from_1301_1350"
"csirke","from_1301_1350"
"cékla","from_1301_1350"
"szárcsa","from_1301_1350"
"gyárt","from_1301_1350"
"girhes","from_1301_1350"
"kény","from_1301_1350"
"mód","from_1301_1350"
"koszorú","from_1301_1350"
"harkály","from_1301_1350"
"hág","from_1301_1350"
"kormány","from_1301_1350"
"korlát","from_1301_1350"
"fakó","from_1301_1350"
"fortyan","from_1301_1350"
"vesszo","from_1301_1350"
"lencse","from_1301_1350"
"válaszút","from_1301_1350"
"pinty","from_1301_1350"
"pákász","from_1301_1350"
"jog","from_1301_1350"
"szentjobb","from_1301_1350"
"címer","from_1301_1350"
"here","from_1301_1350"
"lóhere","from_1301_1350"
"garda","from_1301_1350"
"morzsa","from_1301_1350"
"durrog","from_1301_1350"
"buzog","from_1301_1350"
"rúd","from_1301_1350"
"inog","from_1301_1350"
"galagonya","from_1301_1350"
"pukkan","from_1301_1350"
"mandula","from_1301_1350"
"kapor","from_1301_1350"
"mellék","from_1301_1350"
"vármegye","from_1301_1350"
"bádog","from_1301_1350"
"érik","from_1301_1350"
"párta","from_1301_1350"
"kazal","from_1301_1350"
"hurka","from_1301_1350"
"küsz","from_1301_1350"
"major","from_1301_1350"
"dönt","from_1301_1350"
"odú","from_1301_1350"
"zuhan","from_1301_1350"
"eke","from_1301_1350"
"köszöru","from_1301_1350"
"cserge","from_1301_1350"
"murva","from_1301_1350"
"kajla","from_1301_1350"
"kerül","from_1301_1350"
"köszvény","from_1301_1350"
"borotva","from_1301_1350"
"lejt","from_1301_1350"
"göröngy","from_1301_1350"
"tégla","from_1301_1350"
"gyapjú","from_1301_1350"
"malac","from_1301_1350"
"kacsa","from_1301_1350"
"gólya","from_1301_1350"
"fecske","from_1301_1350"
"mese","from_1301_1350"
"ötvös","from_1301_1350"
"kacér","from_1301_1350"
"majom","from_1301_1350"
"gatya","from_1301_1350"
"kondér","from_1301_1350"
"nerc","from_1301_1350"
"kakukk","from_1301_1350"
"mártír","from_1301_1350"
"káposzta","from_1301_1350"
"potroh","from_1301_1350"
"forgács","from_1301_1350"
"bont","from_1301_1350"
"nyál","from_1301_1350"
"utca","from_1301_1350"
"alak","from_1301_1350"
"selyem","from_1301_1350"
"kontra","from_1301_1350"
"pacsirta","from_1301_1350"
"ritka","from_1301_1350"
"korcsolya","from_1301_1350"
"kobak","from_1301_1350"
"mer1","from_1301_1350"
"ibolya","from_1301_1350"
"jeles","from_1301_1350"
"göndör","from_1301_1350"
"mero","from_1301_1350"
"fúl1","from_1301_1350"
"patkó","from_1301_1350"
"fúl2","from_1301_1350"
"guba2","from_1301_1350"
"vadon","from_1301_1350"
"mell","from_1301_1350"
"cinkos","from_1301_1350"
"enyészik","from_1301_1350"
"szösz","from_1301_1350"
"bolyong","from_1301_1350"
"foszlik","from_1301_1350"
"süt","from_1301_1350"
"fahíd","from_1301_1350"
"-ók/-ok","from_1301_1350"
"korsó","from_1301_1350"
"saját","from_1301_1350"
"nehéz","from_1301_1350"
"fogy","from_1301_1350"
"pogácsa","from_1301_1350"
"faggyú","from_1301_1350"
"sajtó","from_1301_1350"
"sáfár","from_1301_1350"
"cinke","from_1301_1350"
"szalag","from_1301_1350"
"cövek","from_1301_1350"
"guzsaly","from_1301_1350"
"koszmó","from_1301_1350"
"zálog","from_1301_1350"
"pehely","from_1301_1350"
"pohár","from_1301_1350"
"siklik","from_1301_1350"
"kappan","from_1301_1350"
"borosta","from_1301_1350"
"oldal","from_1301_1350"
"tánc","from_1301_1350"
"birka","from_1301_1350"
"labda","from_1301_1350"
"laboda","from_1301_1350"
"szokik","from_1301_1350"
"cudar","from_1301_1350"
"teher","from_1301_1350"
"fullánk","from_1301_1350"
"mókus","from_1301_1350"
"rokolya","from_1301_1350"
"gödölye","from_1301_1350"
"tarsoly","from_1301_1350"
"daróc","from_1301_1350"
"vív","from_1301_1350"
"-szeru","from_1301_1350"
"-ú/-u ~ -jú/-ju","from_1301_1350"
"un","from_1301_1350"
"túzok","from_1301_1350"
"vizsla","from_1301_1350"
"rot","from_1301_1350"
"gömböc","from_1351_1400"
"gót","from_1351_1400"
"kerge","from_1351_1400"
"sík","from_1351_1400"
"-c","from_1351_1400"
"kolbász","from_1351_1400"
"róka","from_1351_1400"
"meny","from_1351_1400"
"páncél","from_1351_1400"
"veszteg","from_1351_1400"
"harmat","from_1351_1400"
"pacal","from_1351_1400"
"gyulik","from_1351_1400"
"kevély","from_1351_1400"
"sért","from_1351_1400"
"tömérdek","from_1351_1400"
"borda","from_1351_1400"
"bála","from_1351_1400"
"sajka","from_1351_1400"
"gyilkos","from_1351_1400"
"finnyás","from_1351_1400"
"sikátor","from_1351_1400"
"bürök","from_1351_1400"
"segg","from_1351_1400"
"karika","from_1351_1400"
"farag","from_1351_1400"
"gróf","from_1351_1400"
"korcs","from_1351_1400"
"marha","from_1351_1400"
"cserje","from_1351_1400"
"ficsúr","from_1351_1400"
"tölt","from_1351_1400"
"dúl","from_1351_1400"
"nyit","from_1351_1400"
"dajka","from_1351_1400"
"adó","from_1351_1400"
"fölül","from_1351_1400"
"üveg","from_1351_1400"
"csúszik","from_1351_1400"
"sárga","from_1351_1400"
"-i3","from_1351_1400"
"kancsó","from_1351_1400"
"kulcsár","from_1351_1400"
"ijeszt","from_1351_1400"
"szappan","from_1351_1400"
"dac","from_1351_1400"
"farsang","from_1351_1400"
"pint","from_1351_1400"
"pajta","from_1351_1400"
"hajt1","from_1351_1400"
"hajt2","from_1351_1400"
"locs","from_1351_1400"
"sarjú","from_1351_1400"
"goz","from_1351_1400"
"éjjel","from_1351_1400"
"báj","from_1351_1400"
"tér3","from_1351_1400"
"sáska","from_1351_1400"
"környék","from_1351_1400"
"málna","from_1351_1400"
"hám","from_1351_1400"
"koca","from_1351_1400"
"nyelv","from_1351_1400"
"sánta","from_1351_1400"
"alatt","from_1351_1400"
"hínár","from_1351_1400"
"fertály","from_1351_1400"
"hold2","from_1351_1400"
"sajt","from_1351_1400"
"sing","from_1351_1400"
"sarang","from_1351_1400"
"kár","from_1351_1400"
"kalács","from_1351_1400"
"cigány","from_1351_1400"
"talián","from_1351_1400"
"raj","from_1351_1400"
"fasz","from_1351_1400"
"lágy","from_1351_1400"
"zsindely","from_1351_1400"
"gyalog","from_1351_1400"
"galóca1","from_1351_1400"
"nála","from_1351_1400"
"gyertya","from_1351_1400"
"súly","from_1351_1400"
"toboz","from_1351_1400"
"ingovány","from_1351_1400"
"széjjel","from_1351_1400"
"lép1","from_1351_1400"
"á","from_1351_1400"
"ablak","from_1351_1400"
"abrosz","from_1351_1400"
"-adal/-edel","from_1351_1400"
"ajánl","from_1351_1400"
"ájtatos","from_1351_1400"
"akár","from_1351_1400"
"aki","from_1351_1400"
"alamizsna","from_1351_1400"
"aláz","from_1351_1400"
"áldoz","from_1351_1400"
"alig","from_1351_1400"
"alkalom","from_1351_1400"
"állat","from_1351_1400"
"-andó/-endo","from_1351_1400"
"-ant/-ent","from_1351_1400"
"annyi","from_1351_1400"
"ápol","from_1351_1400"
"arc","from_1351_1400"
"ásít","from_1351_1400"
"áspiskígyó","from_1351_1400"
