ipa,syl,son,cons,cont,delrel,lat,nas,strid,voi,sg,cg,ant,cor,distr,lab,hi,lo,back,round,velaric,tense,long,hitone,hireg
ɒˀ,1,1,-1,1,-1,-1,-1,0,1,-1,1,0,-1,0,-1,-1,1,1,1,-1,1,-1,0,0
ˀɒ,1,1,-1,1,-1,-1,-1,0,1,-1,1,0,-1,0,-1,-1,1,1,1,-1,1,-1,0,0
ɒ̰ː,1,1,-1,1,-1,-1,-1,0,1,-1,1,0,-1,0,-1,-1,1,1,1,-1,1,1,0,0
ɪ̰,1,1,-1,1,-1,-1,-1,0,1,-1,1,0,-1,0,-1,1,-1,-1,-1,-1,-1,-1,0,0
ɪˀ,1,1,-1,1,-1,-1,-1,0,1,-1,1,0,-1,0,-1,1,-1,-1,-1,-1,-1,-1,0,0
ˀɪ,1,1,-1,1,-1,-1,-1,0,1,-1,1,0,-1,0,-1,1,-1,-1,-1,-1,-1,-1,0,0
ɪ̰ː,1,1,-1,1,-1,-1,-1,0,1,-1,1,0,-1,0,-1,1,-1,-1,-1,-1,-1,1,0,0
ḭ,1,1,-1,1,-1,-1,-1,0,1,-1,1,0,-1,0,-1,1,-1,-1,-1,-1,1,-1,0,0
iˀ,1,1,-1,1,-1,-1,-1,0,1,-1,1,0,-1,0,-1,1,-1,-1,-1,-1,1,-1,0,0
ˀi,1,1,-1,1,-1,-1,-1,0,1,-1,1,0,-1,0,-1,1,-1,-1,-1,-1,1,-1,0,0
ḭː,1,1,-1,1,-1,-1,-1,0,1,-1,1,0,-1,0,-1,1,-1,-1,-1,-1,1,1,0,0
ʏ̰,1,1,-1,1,-1,-1,-1,0,1,-1,1,0,-1,0,-1,1,-1,-1,1,-1,-1,-1,0,0
ʏˀ,1,1,-1,1,-1,-1,-1,0,1,-1,1,0,-1,0,-1,1,-1,-1,1,-1,-1,-1,0,0
ˀʏ,1,1,-1,1,-1,-1,-1,0,1,-1,1,0,-1,0,-1,1,-1,-1,1,-1,-1,-1,0,0
ʏ̰ː,1,1,-1,1,-1,-1,-1,0,1,-1,1,0,-1,0,-1,1,-1,-1,1,-1,-1,1,0,0
ɪ̰ˠ,1,1,-1,1,-1,-1,-1,0,1,-1,1,0,-1,0,-1,1,-1,1,-1,-1,-1,-1,0,0
ə̰ˠ,1,1,-1,1,-1,-1,-1,0,1,-1,1,0,-1,0,-1,1,-1,1,-1,-1,-1,-1,0,0
ɘ̰ˠ,1,1,-1,1,-1,-1,-1,0,1,-1,1,0,-1,0,-1,1,-1,1,-1,-1,-1,-1,0,0
ɛ̰ˠ,1,1,-1,1,-1,-1,-1,0,1,-1,1,0,-1,0,-1,1,-1,1,-1,-1,-1,-1,0,0
ɯ̰,1,1,-1,1,-1,-1,-1,0,1,-1,1,0,-1,0,-1,1,-1,1,-1,-1,-1,-1,0,0
ɯˀ,1,1,-1,1,-1,-1,-1,0,1,-1,1,0,-1,0,-1,1,-1,1,-1,-1,-1,-1,0,0
ˀɯ,1,1,-1,1,-1,-1,-1,0,1,-1,1,0,-1,0,-1,1,-1,1,-1,-1,-1,-1,0,0
ɯ̰ː,1,1,-1,1,-1,-1,-1,0,1,-1,1,0,-1,0,-1,1,-1,1,-1,-1,-1,1,0,0
ḛˠ,1,1,-1,1,-1,-1,-1,0,1,-1,1,0,-1,0,-1,1,-1,1,-1,-1,1,-1,0,0
ḭˠ,1,1,-1,1,-1,-1,-1,0,1,-1,1,0,-1,0,-1,1,-1,1,-1,-1,1,-1,0,0
ɜ̰ˠ,1,1,-1,1,-1,-1,-1,0,1,-1,1,0,-1,0,-1,1,-1,1,-1,-1,1,-1,0,0
ʌ̰ˠ,1,1,-1,1,-1,-1,-1,0,1,-1,1,0,-1,0,-1,1,-1,1,-1,-1,1,-1,0,0
ɐ̰ˠ,1,1,-1,1,-1,-1,-1,0,1,-1,1,0,-1,0,-1,1,-1,1,-1,-1,1,-1,0,0
ɨ̰,1,1,-1,1,-1,-1,-1,0,1,-1,1,0,-1,0,-1,1,-1,1,-1,-1,1,-1,0,0
ɨˀ,1,1,-1,1,-1,-1,-1,0,1,-1,1,0,-1,0,-1,1,-1,1,-1,-1,1,-1,0,0
ˀɨ,1,1,-1,1,-1,-1,-1,0,1,-1,1,0,-1,0,-1,1,-1,1,-1,-1,1,-1,0,0
ɨ̰ː,1,1,-1,1,-1,-1,-1,0,1,-1,1,0,-1,0,-1,1,-1,1,-1,-1,1,1,0,0
œ̰ˠ,1,1,-1,1,-1,-1,-1,0,1,-1,1,0,-1,0,-1,1,-1,1,1,-1,-1,-1,0,0
ɔ̰ˠ,1,1,-1,1,-1,-1,-1,0,1,-1,1,0,-1,0,-1,1,-1,1,1,-1,-1,-1,0,0
ɵ̰ˠ,1,1,-1,1,-1,-1,-1,0,1,-1,1,0,-1,0,-1,1,-1,1,1,-1,-1,-1,0,0
ʏ̰ˠ,1,1,-1,1,-1,-1,-1,0,1,-1,1,0,-1,0,-1,1,-1,1,1,-1,-1,-1,0,0
ʊ̰,1,1,-1,1,-1,-1,-1,0,1,-1,1,0,-1,0,-1,1,-1,1,1,-1,-1,-1,0,0
ʊˀ,1,1,-1,1,-1,-1,-1,0,1,-1,1,0,-1,0,-1,1,-1,1,1,-1,-1,-1,0,0
ˀʊ,1,1,-1,1,-1,-1,-1,0,1,-1,1,0,-1,0,-1,1,-1,1,1,-1,-1,-1,0,0
ʊ̰ː,1,1,-1,1,-1,-1,-1,0,1,-1,1,0,-1,0,-1,1,-1,1,1,-1,-1,1,0,0
o̰ˠ,1,1,-1,1,-1,-1,-1,0,1,-1,1,0,-1,0,-1,1,-1,1,1,-1,1,-1,0,0
ø̰ˠ,1,1,-1,1,-1,-1,-1,0,1,-1,1,0,-1,0,-1,1,-1,1,1,-1,1,-1,0,0
ɞ̰ˠ,1,1,-1,1,-1,-1,-1,0,1,-1,1,0,-1,0,-1,1,-1,1,1,-1,1,-1,0,0
y̰,1,1,-1,1,-1,-1,-1,0,1,-1,1,0,-1,0,1,1,-1,-1,1,-1,1,-1,0,0
yˀ,1,1,-1,1,-1,-1,-1,0,1,-1,1,0,-1,0,1,1,-1,-1,1,-1,1,-1,0,0
ˀy,1,1,-1,1,-1,-1,-1,0,1,-1,1,0,-1,0,1,1,-1,-1,1,-1,1,-1,0,0
y̰ː,1,1,-1,1,-1,-1,-1,0,1,-1,1,0,-1,0,1,1,-1,-1,1,-1,1,1,0,0
y̰ˠ,1,1,-1,1,-1,-1,-1,0,1,-1,1,0,-1,0,1,1,-1,1,1,-1,1,-1,0,0
ṵ,1,1,-1,1,-1,-1,-1,0,1,-1,1,0,-1,0,1,1,-1,1,1,-1,1,-1,0,0
uˀ,1,1,-1,1,-1,-1,-1,0,1,-1,1,0,-1,0,1,1,-1,1,1,-1,1,-1,0,0
ˀu,1,1,-1,1,-1,-1,-1,0,1,-1,1,0,-1,0,1,1,-1,1,1,-1,1,-1,0,0
ṵː,1,1,-1,1,-1,-1,-1,0,1,-1,1,0,-1,0,1,1,-1,1,1,-1,1,1,0,0
ɪ̰ˤ,1,1,-1,1,-1,-1,-1,0,1,-1,1,0,-1,0,-1,1,1,1,-1,-1,-1,-1,0,0
ɯ̰ˤ,1,1,-1,1,-1,-1,-1,0,1,-1,1,0,-1,0,-1,1,1,1,-1,-1,-1,-1,0,0
a̰ˠ,1,1,-1,1,-1,-1,-1,0,1,-1,1,0,-1,0,-1,1,1,1,-1,-1,1,-1,0,0
æ̰ˠ,1,1,-1,1,-1,-1,-1,0,1,-1,1,0,-1,0,-1,1,1,1,-1,-1,1,-1,0,0
ḭˤ,1,1,-1,1,-1,-1,-1,0,1,-1,1,0,-1,0,-1,1,1,1,-1,-1,1,-1,0,0
ɨ̰ˤ,1,1,-1,1,-1,-1,-1,0,1,-1,1,0,-1,0,-1,1,1,1,-1,-1,1,-1,0,0
ʊ̰ˤ,1,1,-1,1,-1,-1,-1,0,1,-1,1,0,-1,0,-1,1,1,1,1,-1,-1,-1,0,0
ʏ̰ˤ,1,1,-1,1,-1,-1,-1,0,1,-1,1,0,-1,0,-1,1,1,1,1,-1,-1,-1,0,0
ɒ̰ˠ,1,1,-1,1,-1,-1,-1,0,1,-1,1,0,-1,0,-1,1,1,1,1,-1,1,-1,0,0
ɶ̰ˠ,1,1,-1,1,-1,-1,-1,0,1,-1,1,0,-1,0,-1,1,1,1,1,-1,1,-1,0,0
ṵˤ,1,1,-1,1,-1,-1,-1,0,1,-1,1,0,-1,0,1,1,1,1,1,-1,1,-1,0,0
y̰ˤ,1,1,-1,1,-1,-1,-1,0,1,-1,1,0,-1,0,1,1,1,1,1,-1,1,-1,0,0
ɛ̤̥,1,1,-1,1,-1,-1,-1,0,-1,1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0
ɛ̤,1,1,-1,1,-1,-1,-1,0,1,1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0
ɛ̤ː,1,1,-1,1,-1,-1,-1,0,1,1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,1,0,0
e̤̥,1,1,-1,1,-1,-1,-1,0,-1,1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,1,-1,0,0
e̤,1,1,-1,1,-1,-1,-1,0,1,1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,1,-1,0,0
e̤ː,1,1,-1,1,-1,-1,-1,0,1,1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,1,1,0,0
œ̤̥,1,1,-1,1,-1,-1,-1,0,-1,1,-1,0,-1,0,-1,-1,-1,-1,1,-1,-1,-1,0,0
œ̤,1,1,-1,1,-1,-1,-1,0,1,1,-1,0,-1,0,-1,-1,-1,-1,1,-1,-1,-1,0,0
œ̤ː,1,1,-1,1,-1,-1,-1,0,1,1,-1,0,-1,0,-1,-1,-1,-1,1,-1,-1,1,0,0
ø̤̥,1,1,-1,1,-1,-1,-1,0,-1,1,-1,0,-1,0,-1,-1,-1,-1,1,-1,1,-1,0,0
ø̤,1,1,-1,1,-1,-1,-1,0,1,1,-1,0,-1,0,-1,-1,-1,-1,1,-1,1,-1,0,0
ø̤ː,1,1,-1,1,-1,-1,-1,0,1,1,-1,0,-1,0,-1,-1,-1,-1,1,-1,1,1,0,0
ə̤̥,1,1,-1,1,-1,-1,-1,0,-1,1,-1,0,-1,0,-1,-1,-1,1,-1,-1,-1,-1,0,0
ɘ̤̥,1,1,-1,1,-1,-1,-1,0,-1,1,-1,0,-1,0,-1,-1,-1,1,-1,-1,-1,-1,0,0
ə̤,1,1,-1,1,-1,-1,-1,0,1,1,-1,0,-1,0,-1,-1,-1,1,-1,-1,-1,-1,0,0
ɘ̤,1,1,-1,1,-1,-1,-1,0,1,1,-1,0,-1,0,-1,-1,-1,1,-1,-1,-1,-1,0,0
ə̤ː,1,1,-1,1,-1,-1,-1,0,1,1,-1,0,-1,0,-1,-1,-1,1,-1,-1,-1,1,0,0
ɘ̤ː,1,1,-1,1,-1,-1,-1,0,1,1,-1,0,-1,0,-1,-1,-1,1,-1,-1,-1,1,0,0
ɜ̤̥,1,1,-1,1,-1,-1,-1,0,-1,1,-1,0,-1,0,-1,-1,-1,1,-1,-1,1,-1,0,0
ɐ̤̥,1,1,-1,1,-1,-1,-1,0,-1,1,-1,0,-1,0,-1,-1,-1,1,-1,-1,1,-1,0,0
ʌ̤̥,1,1,-1,1,-1,-1,-1,0,-1,1,-1,0,-1,0,-1,-1,-1,1,-1,-1,1,-1,0,0
ɜ̤,1,1,-1,1,-1,-1,-1,0,1,1,-1,0,-1,0,-1,-1,-1,1,-1,-1,1,-1,0,0
ɐ̤,1,1,-1,1,-1,-1,-1,0,1,1,-1,0,-1,0,-1,-1,-1,1,-1,-1,1,-1,0,0
ʌ̤,1,1,-1,1,-1,-1,-1,0,1,1,-1,0,-1,0,-1,-1,-1,1,-1,-1,1,-1,0,0
ɜ̤ː,1,1,-1,1,-1,-1,-1,0,1,1,-1,0,-1,0,-1,-1,-1,1,-1,-1,1,1,0,0
ɐ̤ː,1,1,-1,1,-1,-1,-1,0,1,1,-1,0,-1,0,-1,-1,-1,1,-1,-1,1,1,0,0
ʌ̤ː,1,1,-1,1,-1,-1,-1,0,1,1,-1,0,-1,0,-1,-1,-1,1,-1,-1,1,1,0,0
ɔ̤̥,1,1,-1,1,-1,-1,-1,0,-1,1,-1,0,-1,0,-1,-1,-1,1,1,-1,-1,-1,0,0
ɵ̤̥,1,1,-1,1,-1,-1,-1,0,-1,1,-1,0,-1,0,-1,-1,-1,1,1,-1,-1,-1,0,0
ɔ̤,1,1,-1,1,-1,-1,-1,0,1,1,-1,0,-1,0,-1,-1,-1,1,1,-1,-1,-1,0,0
ɵ̤,1,1,-1,1,-1,-1,-1,0,1,1,-1,0,-1,0,-1,-1,-1,1,1,-1,-1,-1,0,0
ɔ̤ː,1,1,-1,1,-1,-1,-1,0,1,1,-1,0,-1,0,-1,-1,-1,1,1,-1,-1,1,0,0
ɵ̤ː,1,1,-1,1,-1,-1,-1,0,1,1,-1,0,-1,0,-1,-1,-1,1,1,-1,-1,1,0,0
o̤̥,1,1,-1,1,-1,-1,-1,0,-1,1,-1,0,-1,0,-1,-1,-1,1,1,-1,1,-1,0,0
ɞ̤̥,1,1,-1,1,-1,-1,-1,0,-1,1,-1,0,-1,0,-1,-1,-1,1,1,-1,1,-1,0,0
